"location_id","location_code","location_name","location_description","reported_crs","reported_latitude","reported_longitude","longitude","latitude","domain_state","subregion_id"
15450,"tholen.nieuwehaven.boeinh7","Tholen, Nieuwe Haven, boei NH7","Tholen, Nieuwe Haven, boei NH7","ETRS89",51.512748,4.215928,4.215928,51.512748,"core","southern_and_central_north_sea"
3201,"tholenschegat.inhamzeedijk","Tholensche Gat, inham Zeedijk","Tholensche Gat, inham Zeedijk","ETRS89",51.510473,4.192778,4.192778,51.510473,"core","southern_and_central_north_sea"
9271,"thorn.degrotehegge","Thorn, De Grote Hegge","dagstrand","ETRS89",51.155656,5.843738,5.843738,51.155656,"outside_domain",
15590,"tiel.haven","Tiel, haven","Tiel, haven","ETRS89",51.887763,5.441528,5.441528,51.887763,"outside_domain",
7685,"tiel.noord.km70","Tiel, noord, km 70","Tiel, noord, km 70","ETRS89",51.91068,5.448605,5.448605,51.91068,"outside_domain",
6158,"tiel.sluis.kanaal","Tiel Sluis, kanaal","Tiel Sluis, kanaal","ETRS89",51.904386,5.452592,5.452592,51.904386,"outside_domain",
14477,"tiel.sluis.waal","Tiel Sluis, Waal","Tiel Sluis, Waal","ETRS89",51.899,5.456,5.456,51.899,"outside_domain",
19153,"tiel.waal","Tiel, Waal","Tiel, Waal","ETRS89",51.882384,5.440687,5.440687,51.882384,"outside_domain",
14866,"tiengemeten","Tiengemeten","Tiengemeten","ETRS89",51.735822,4.354986,4.354986,51.735822,"core","southern_and_central_north_sea"
1856,"tilburg.sluis2.beneden","Tilburg, sluis 2, beneden","Tilburg, sluis 2, beneden","ETRS89",51.59716,4.9908,4.9908,51.59716,"outside_domain",
10091,"tilburg.sluis2.boven","Tilburg, sluis 2, boven","Tilburg, sluis 2, boven","ETRS89",51.59645,4.9924,4.9924,51.59645,"outside_domain",
8911,"tilburg.sluis3","Tilburg Sluis 3","Tilburg Sluis 3","ETRS89",51.58214439,5.03554064,5.03554064,51.58214439,"outside_domain",
6392,"tilburg.sluis3.beneden","Tilburg, sluis 3, beneden","Tilburg, sluis 3, beneden","ETRS89",51.582,5.0324,5.0324,51.582,"outside_domain",
7514,"tilburg.sluis3.boven","Tilburg, sluis 3, boven","Tilburg, sluis 3, boven","ETRS89",51.5816,5.036,5.036,51.5816,"outside_domain",
13786,"tilburg.sluis3.kolk","Tilburg Sluis 3 kolk","Tilburg Sluis 3 kolk","ETRS89",51.58214439,5.03554064,5.03554064,51.58214439,"outside_domain",
2025,"trintelhaven.zuidwest","Trintelhaven, zuid west","Trintelhaven, zuid west","ETRS89",52.631043,5.394517,5.394517,52.631043,"core","southern_and_central_north_sea"
11788,"tullentwaal.oost","Tull en 't Waal, oost","Tull en 't Waal, oost","ETRS89",51.994208,5.140409,5.140409,51.994208,"outside_domain",
13468,"tullentwaal.west","Tull en 't Waal, west","Tull en 't Waal, west","ETRS89",51.997563,5.133401,5.133401,51.997563,"outside_domain",
7653,"tweedemaasvlakte.badstrand","Tweede Maasvlakte, Badstrand","Tweede Maasvlakte, Badstrand","ETRS89",51.926613,3.978392,3.978392,51.926613,"core","southern_and_central_north_sea"
4650,"twenthekanaal.hoofdkanaalkm14p000","Twenthekanaal, Hoofdkanaal km. 14.000","Exelsebrug","ETRS89",52.166707,6.390405,6.390405,52.166707,"outside_domain",
382,"twenthekanaal.hoofdkanaalkm28p100","Twenthekanaal, Hoofdkanaal km. 28.100","Molenbeek","ETRS89",52.221655,6.565323,6.565323,52.221655,"outside_domain",
18674,"twenthekanaal.hoofdkanaalkm41p210","Twenthekanaal, Hoofdkanaal km. 41.210","Oelerbeek","ETRS89",52.251409,6.746751,6.746751,52.251409,"outside_domain",
3351,"uikhoven","Uikhoven","lm 25,25","ETRS89",50.928834,5.7321,5.7321,50.928834,"outside_domain",
11059,"uitdam","Uitdam","Uitdam","ETRS89",52.420992,5.117749,5.117749,52.420992,"core","southern_and_central_north_sea"
224,"uitdammerdijkkm13p8","Uitdammerdijk km 13.8","Uitdammerdijk km 13.8","ETRS89",52.384185,5.016625,5.016625,52.384185,"outside_domain",
14005,"uitdam.noord.strand","Uitdam, Noord, strand","Uitdam, Noord, strand","ETRS89",52.42818,5.076405,5.076405,52.42818,"outside_domain",
4446,"uitdam.strand","Uitdam, strand","Uitdam, strand","ETRS89",52.424191,5.07342,5.07342,52.424191,"outside_domain",
12456,"uithuizentoteemshaven.nld6099","Uithuizen tot Eemshaven, NLD6099","Uithuizen tot Eemshaven, NLD6099","ETRS89",53.48333,6.74093,6.74093,53.48333,"core","southern_and_central_north_sea"
1771,"uithuizerwad","Uithuizerwad","voorheen Uithuizerwad, 1","ETRS89",53.466778,6.749939,6.749939,53.466778,"outside_domain",
12794,"uithuizerwad.eemshavenwest","Uithuizerwad, Eemshaven west","Uithuizerwad, Eemshaven west","ETRS89",53.462285,6.804455,6.804455,53.462285,"core","southern_and_central_north_sea"
5067,"urk","Urk","Urk","ETRS89",52.65882,5.599885,5.599885,52.65882,"core","southern_and_central_north_sea"
16029,"urk.dijkstrand","Urk, dijkstrand","Urk, dijkstrand","ETRS89",52.663389,5.59259,5.59259,52.663389,"outside_domain",
12825,"urk.havenhoofdnoord","Urk, havenhoofd Noord","Urk, havenhoofd Noord","ETRS89",52.655397,5.60445,5.60445,52.655397,"outside_domain",
2113,"urk.ijsselmeer.oost.meetpaal2","Urk, IJsselmeer, oost, meetpaal 02","Urk, IJsselmeer, oost, meetpaal 02","ETRS89",52.748351,5.559,5.559,52.748351,"core","southern_and_central_north_sea"
17603,"urk.ijsselmeer.zuid.meetpaal46","Urk, IJsselmeer, zuid, meetpaal 46","Urk, IJsselmeer, zuid, meetpaal 46","ETRS89",52.71,5.4929,5.4929,52.71,"core","southern_and_central_north_sea"
16144,"urmond","Urmond","monding van de Ur","ETRS89",50.99143,5.768904,5.768904,50.99143,"outside_domain",
13526,"utrechtkm38","Utrecht km 38","Utrecht km 38","ETRS89",52.077307,5.08452,5.08452,52.077307,"outside_domain",
18266,"vaarwaterlangshoofdplaat","Vaarwater langs Hoofdplaat","Vaarwater langs Hoofdplaat","ETRS89",51.377457,3.672677,3.672677,51.377457,"core","southern_and_central_north_sea"
13864,"vaarwaterlangshoofdplaat.4","Vaarwater langs Hoofdplaat, punt 04","Vaarwater langs Hoofdplaat, punt 04","ETRS89",51.374553,3.672796,3.672796,51.374553,"core","southern_and_central_north_sea"
11948,"valkenburg","Valkenburg","Valkenburg","ETRS89",52.168377,4.403757,4.403757,52.168377,"outside_domain",
4332,"valkenisse.boei65","Valkenisse, boei 65","Valkenisse, boei 65","ETRS89",51.370508,4.114792,4.114792,51.370508,"core","southern_and_central_north_sea"
1483,"valkenisse.overloop.nabijboei65a","Valkenisse, overloop, nabij boei 65A","Westerschelde","ETRS89",51.370585,4.136923,4.136923,51.370585,"core","southern_and_central_north_sea"
5387,"valvanurk","Val van Urk","Val van Urk","ETRS89",52.653881,5.53868,5.53868,52.653881,"core","southern_and_central_north_sea"
11682,"valvanurk.noord","Val van Urk, noord","Val van Urk, noord","ETRS89",52.712301,5.535182,5.535182,52.712301,"core","southern_and_central_north_sea"
11055,"vechterweerd.boven","Vechterweerd, boven","Vechterweerd, boven","ETRS89",52.517531,6.21315,6.21315,52.517531,"outside_domain",
6484,"vechterweerd.kleplinkeroever","Vechterweerd, klep linker oever","4","ETRS89",52.517934,6.212634,6.212634,52.517934,"outside_domain",
3524,"vechterweerd.klepmiddenlinkeroever","Vechterweerd, klep midden linker oever","3","ETRS89",52.518005,6.212709,6.212709,52.518005,"outside_domain",
7006,"vechterweerd.klepmiddenrechteroever","Vechterweerd, klep midden rechter oever","2","ETRS89",52.518095,6.21277,6.21277,52.518095,"outside_domain",
16819,"vechterweerd.kleprechteroever","Vechterweerd, klep rechter oever","1","ETRS89",52.518175,6.21286,6.21286,52.518175,"outside_domain",
1114,"veen","Veen","Afgedamde Maas","ETRS89",51.780042,5.111874,5.111874,51.780042,"outside_domain",
1491,"veenenveldendijk","Veen en Veldendijk","Veen en Veldendijk","ETRS89",52.268093,5.361259,5.361259,52.268093,"outside_domain",
6623,"veere","Veere","Veere","ETRS89",51.542099,3.667385,3.667385,51.542099,"outside_domain",
9377,"veere.bastionstrand","Veere, Bastionstrand","Veere, Bastionstrand","ETRS89",51.551055,3.665099,3.665099,51.551055,"outside_domain",
7005,"veere.havenmond","Veere, havenmond","Veere, havenmond","ETRS89",51.548295,3.673062,3.673062,51.548295,"outside_domain",
11184,"veere.havenmondzuid","Veere, havenmond zuid","Veere, havenmond zuid","ETRS89",51.548914,3.675375,3.675375,51.548914,"outside_domain",
7981,"veere.schutsluis","Veere, schutsluis","Veere, schutsluis","ETRS89",51.540751,3.667436,3.667436,51.540751,"outside_domain",
11126,"veere.strandafvalmeetnet","Veere, strandafval Meetnet","NL003","ETRS89",51.58897,3.557001,3.557001,51.58897,"outside_domain",
7932,"veersegat.dam","Veersegat, dam","Veersegat, dam","ETRS89",51.575778,3.634799,3.634799,51.575778,"outside_domain",
5760,"veersegat.dam.meerzijde.badstrand","Veersegat, Dam, meerzijde, badstrand","Veersegat, Dam, meerzijde, badstrand","ETRS89",51.583228,3.628017,3.628017,51.583228,"outside_domain",
1471,"veersemeer.deelgebied","Veerse Meer, deelgebied","Veerse Meer, deelgebied","ETRS89",51.532006,3.715334,3.715334,51.532006,"outside_domain",
1170,"veessen","Veessen Wapenveld","Veessen Wapenveld","ETRS89",52.368033,6.077656,6.077656,52.368033,"outside_domain",
16558,"veessen.beneden","Veessen, beneden","Veessen, beneden","ETRS89",52.36814,6.076946,6.076946,52.36814,"outside_domain",
3916,"veessen.boven","Veessen, boven","Veessen, boven","ETRS89",52.360674,6.091584,6.091584,52.360674,"outside_domain",
2554,"veghel.sluis4.beneden","Veghel, sluis 4, beneden","Veghel, sluis 4, beneden","ETRS89",51.60915,5.5306,5.5306,51.60915,"outside_domain",
11023,"veghel.sluis4.boven","Veghel, sluis 4, boven","Veghel, sluis 4, boven","ETRS89",51.60825,5.5323,5.5323,51.60825,"outside_domain",
13998,"veghel.sluis4.inlaat","Veghel, Sluis 4, inlaat","Spuien","ETRS89",51.608558,5.531564,5.531564,51.608558,"outside_domain",
7482,"veghel.sluis4.uitlaat","Veghel, Sluis 4, uitlaat","NettobalansUIT","ETRS89",51.608553,5.531564,5.531564,51.608553,"outside_domain",
9521,"velden","Velden","Velden","ETRS89",51.418594,6.157395,6.157395,51.418594,"outside_domain",
5113,"velp","Velp","Velp","ETRS89",51.99176,6.005978,6.005978,51.99176,"outside_domain",
3333,"velsen.velserkom","Velserkom","Velserkom","ETRS89",52.467611,4.623665,4.623665,52.467611,"outside_domain",
1416,"velsenzuidkm35lo","Velsen Zuid km 35 lo","Velsen Zuid km 35 lo","ETRS89",52.462788,4.641962,4.641962,52.462788,"outside_domain",
18841,"velsenzuid.spaarndammerpolder","Velsen-Zuid, Spaarndammerpolder","Velsen-Zuid, Spaarndammerpolder","ETRS89",52.441489,4.69707,4.69707,52.441489,"outside_domain",
6745,"velsenzuid.velsertunnel","Velsen Zuid Velsertunnel","Velsen Zuid Velsertunnel","ETRS89",52.461534,4.655179,4.655179,52.461534,"outside_domain",
11667,"veluwemeer.1","Veluwemeer, punt 01","Veluwemeer, punt 01","ETRS89",52.388524,5.666304,5.666304,52.388524,"outside_domain",
14180,"veluwemeer.midden","Veluwemeer, midden","zwaartepunt Veluwemeer","ETRS89",52.400648,5.677842,5.677842,52.400648,"outside_domain",
2200,"veluwemeer.noord","Veluwemeer, noord","Veluwemeer, noord","ETRS89",52.400894,5.69768,5.69768,52.400894,"outside_domain",
14808,"veluwemeer.zuid","Veluwemeer, zuid","Veluwemeer, zuid","ETRS89",52.389437,5.656468,5.656468,52.389437,"outside_domain",
3300,"venlo","Venlo","km 107,47","ETRS89",51.367387,6.159406,6.159406,51.367387,"outside_domain",
3808,"ventjagersgaatje","Ventjagersgaatje","Ventjagersgaatje","ETRS89",51.712036,4.318789,4.318789,51.712036,"core","southern_and_central_north_sea"
4303,"ventjagersgaatje.oost","Ventjagersgaatje, oost","Ventjagersgaatje, oost","ETRS89",51.703217,4.35455,4.35455,51.703217,"outside_domain",
18616,"ventjagersplaten","Ventjagersplaten","Ventjagersplaten","ETRS89",51.692398,4.37478,4.37478,51.692398,"outside_domain",
16392,"verdieptelosplaats","Verdiepte losplaats","Verdiepte losplaats","ETRS89",52.051178,4.007419,4.007419,52.051178,"core","southern_and_central_north_sea"
925,"verdieptelosplaats.noordoost","Verdiepte losplaats, noord-oost","Verdiepte losplaats, noord-oost","ETRS89",52.062858,4.0209,4.0209,52.062858,"core","southern_and_central_north_sea"
7894,"verdieptelosplaats.zuidwest","Verdiepte losplaats, zuid-west","Verdiepte losplaats, zuid-west","ETRS89",52.042806,3.998147,3.998147,52.042806,"core","southern_and_central_north_sea"
8690,"vianen","Vianen","Vianen","ETRS89",51.995281,5.098542,5.098542,51.995281,"outside_domain",
5570,"vierlingsbeek","Vierlingsbeek","Vierlingsbeek","ETRS89",51.596835,6.024535,6.024535,51.596835,"outside_domain",
1066,"vilsteren.beneden","Vilsteren, beneden","Vilsteren, beneden","ETRS89",52.521566,6.334601,6.334601,52.521566,"outside_domain",
17269,"vilsteren.boven","Vilsteren, boven","Vilsteren, boven","ETRS89",52.521324,6.336806,6.336806,52.521324,"outside_domain",
3262,"vilsteren.kleplinkeroever","Vilsteren, klep linker oever","3","ETRS89",52.521629,6.336297,6.336297,52.521629,"outside_domain",
247,"vilsteren.klepmiddenlinkeroever","Vilsteren, klep midden linker oever","3","ETRS89",52.521718,6.336328,6.336328,52.521718,"outside_domain",
16065,"vilsteren.klepmiddenrechteroever","Vilsteren, klep midden rechter oever","2","ETRS89",52.521808,6.336359,6.336359,52.521808,"outside_domain",
7788,"vilsteren.kleprechteroever","Vilsteren, klep rechter oever","1","ETRS89",52.521907,6.336391,6.336391,52.521907,"outside_domain",
12817,"vingegatii","Vingegat II","Vingegat II","ETRS89",53.292515,5.505364,5.505364,53.292515,"core","southern_and_central_north_sea"
8760,"vlaardingen","Vlaardingen","Vlaardingen","ETRS89",51.899639,4.349048,4.349048,51.899639,"outside_domain",
3499,"vlaktevanderaan","Vlakte van de Raan","Vlakte van de Raan","ETRS89",51.503721,3.242164,3.242164,51.503721,"core","southern_and_central_north_sea"
2639,"vlaktevanderaan.2","Vlakte van de Raan, punt 02","Vlakte van de Raan, punt 02","ETRS89",51.502702,3.24204,3.24204,51.502702,"core","southern_and_central_north_sea"
14136,"vlaktevanderaan.deurloo","Vlakte van de Raan Deurloo","Vlakte van de Raan Deurloo","ETRS89",51.5027,3.242044,3.242044,51.5027,"core","southern_and_central_north_sea"
17293,"vlaktevankerken.schorrennoord","Vlakte van Kerken, Schorren noord","Vlakte van Kerken, Schorren noord","ETRS89",53.129287,4.904649,4.904649,53.129287,"outside_domain",
9309,"vlaktevanoosterbierum","Vlakte van Oosterbierum","Vlakte van Oosterbierum","ETRS89",53.27391,5.554794,5.554794,53.27391,"outside_domain",
12849,"vlieland.badstrandtbadhuis","Vlieland, Badstrand 't Badhuis","Vlieland, Badstrand 't Badhuis","ETRS89",53.304982,5.051838,5.051838,53.304982,"outside_domain",
1209,"vlieland.dodemansbol.langepaal.nld4055","Vlieland, Dodemansbol, Lange Paal, NLD4055","Vlieland, Dodemansbol, Lange Paal, NLD4055","ETRS89",53.26359,5.01595,5.01595,53.26359,"core","southern_and_central_north_sea"
5634,"vlieland.haven","Vlieland, haven","Vlieland, haven","ETRS89",53.296127,5.091456,5.091456,53.296127,"core","southern_and_central_north_sea"
12396,"vlieland.jachthaven","Vlieland, jachthaven","Vlieland, jachthaven","ETRS89",53.296034,5.089957,5.089957,53.296034,"outside_domain",
14651,"vlieland.jachthaven.havenmond","Vlieland, jachthaven, havenmond","Vlieland, jachthaven, havenmond","ETRS89",53.294959,5.091464,5.091464,53.294959,"core","southern_and_central_north_sea"
11632,"vlieland.jachthaven.landzijde","Vlieland, jachthaven, landzijde","Vlieland, jachthaven, landzijde","ETRS89",53.297378,5.088597,5.088597,53.297378,"outside_domain",
7483,"vlieland.jachthaven.strandhotel.paal50tot55.nld4049","Vlieland, Jachthaven, Strandhotel, paal 50 tot 55, NLD4049","Vlieland, Jachthaven, Strandhotel, paal 50 tot 55, NLD4049","ETRS89",53.31977,5.09788,5.09788,53.31977,"core","southern_and_central_north_sea"
11262,"vlieland.langepaal.veerhaven.nld4056","Vlieland, Lange Paal, veerhaven, NLD4056","Vlieland, Lange Paal, veerhaven, NLD4056","ETRS89",53.27503,5.05572,5.05572,53.27503,"core","southern_and_central_north_sea"
13952,"vlieland.padvanzes.paal43-46","Vlieland Pad van Zes paal 43-46","Vlieland Pad van Zes paal 43-46","ETRS89",53.29342,4.97379,4.97379,53.29342,"core","southern_and_central_north_sea"
11367,"vlieland.padvanzes.vliehors.paal41tot43.nld4052","Vlieland, Pad van zes, Vliehors, paal 41 tot 43, NLD4052","Vlieland, Pad van zes, Vliehors, paal 41 tot 43, NLD4052","ETRS89",53.27254,4.93322,4.93322,53.27254,"core","southern_and_central_north_sea"
12292,"vlieland.strandhotel.paal46.paal46tot50.nld4050","Vlieland, Strandhotel, paal 46, paal 46 tot 50, NLD4050","Vlieland, Strandhotel, paal 46, paal 46 tot 50, NLD4050","ETRS89",53.3143,5.03504,5.03504,53.3143,"core","southern_and_central_north_sea"
5165,"vlieland.vliehors.nld4053","Vlieland, Vliehors, NLD4053","Vlieland, Vliehors, NLD4053","ETRS89",53.24122,4.85765,4.85765,53.24122,"core","southern_and_central_north_sea"
7955,"vlieland.west","Vlieland, west","Vlieland, west","ETRS89",53.249249,4.915364,4.915364,53.249249,"core","southern_and_central_north_sea"
10246,"vliestroom","Vliestroom","Vliestroom","ETRS89",53.313348,5.159904,5.159904,53.313348,"core","southern_and_central_north_sea"
15655,"vliestroom.zuid","Vliestroom, zuid","Vliestroom, zuid","ETRS89",53.262154,5.172012,5.172012,53.262154,"core","southern_and_central_north_sea"
9217,"vlietepolder","Vlietepolder","Vlietepolder","ETRS89",51.59932,3.75183,3.75183,51.59932,"core","southern_and_central_north_sea"
5811,"vlissingen","Vlissingen","Vlissingen","ETRS89",51.442,3.6,3.6,51.442,"core","southern_and_central_north_sea"
9327,"vlissingen.boeissvh","Vlissingen, boei SSVH","Vlissingen, boei SSVH","ETRS89",51.411991,3.565619,3.565619,51.411991,"core","southern_and_central_north_sea"
7701,"vlissingen.honte","Vlissingen Honte","Vlissingen Honte","ETRS89",51.4363,3.69231,3.69231,51.4363,"core","southern_and_central_north_sea"
11648,"vlissingen.keersluisbrug","Vlissingen, keersluisbrug","Vlissingen, keersluisbrug","ETRS89",51.449528,3.585989,3.585989,51.449528,"outside_domain",
17057,"vlissingen.nollebadstrand","Vlissingen, Nolle badstrand","Vlissingen, Nolle badstrand","ETRS89",51.450223,3.549845,3.549845,51.450223,"core","southern_and_central_north_sea"
9020,"vlissingen.roeiershoofd","Vlissingen, Roeiershoofd","Vlissingen, Roeiershoofd","ETRS89",51.441353,3.574803,3.574803,51.441353,"outside_domain",
17870,"vlodrop","Vlodrop","Roer","ETRS89",51.133844,6.082115,6.082115,51.133844,"outside_domain",
361,"volendam.oost","Volendam, oost","Volendam, oost","ETRS89",52.496469,5.151599,5.151599,52.496469,"core","southern_and_central_north_sea"
15988,"volendam.strandpieterman","Volendam, strand Pieterman","Volendam, strand Pieterman","ETRS89",52.487456,5.061104,5.061104,52.487456,"outside_domain",
4059,"volkerak","Volkerak","Volkerak","ETRS89",51.64668,4.289106,4.289106,51.64668,"core","southern_and_central_north_sea"
10735,"volkerak.meetplaats2","Volkerak, meetplaats 02","Volkerak, meetplaats 02","ETRS89",51.661054,4.357414,4.357414,51.661054,"core","southern_and_central_north_sea"
