"ds_id","reported_taxon_name","reported_aphia_id","reported_size_class","reported_lifeforms","reported_measurement","reported_unit","source_row_count","match_route","peg_candidate_rows","peg_carbon_pg_min","peg_carbon_pg_max","conversion_match_state"
"DS02","Pleurosigmataceae","","","","AANTPVLME","N/ML",1,"no_match_key",0,,,"unmatched"
"DS02","Pleurosira laevis","","","","AANTFTE","PROCENT",12,"no_match_key",0,,,"unmatched"
"DS02","Pleurosira laevis","","","","AANTPVLME","N/ML",1,"no_match_key",0,,,"unmatched"
"DS02","Podosira stelliger","","","","AANTPVLME","N/L",875,"no_match_key",0,,,"unmatched"
"DS02","Podosira stelliger","","","","AANTPVLME","N/ML",1,"no_match_key",0,,,"unmatched"
"DS02","Polyedriopsis spinulosa","","","","AANTPVLME","N/L",1,"no_match_key",0,,,"unmatched"
"DS02","Polyedriopsis spinulosa","","","","AANTPVLME","N/ML",1,"no_match_key",0,,,"unmatched"
"DS02","Polykrikos","","","","AANTPVLME","N/L",338,"reported_name_diagnostic_only",7,10750,67107,"name_candidate_requires_worms_validation"
"DS02","Polykrikos kofoidii","","","","AANTPVLME","N/L",753,"no_match_key",0,,,"unmatched"
"DS02","Polykrikos kofoidii","","","","AANTPVLME","N/ML",8,"no_match_key",0,,,"unmatched"
"DS02","Porosira glacialis","","","","AANTPVLME","N/L",7,"reported_name_diagnostic_only",11,774,7300,"name_candidate_requires_worms_validation"
"DS02","Praestephanos triporus","","","","AANTFTE","PROCENT",43,"no_match_key",0,,,"unmatched"
"DS02","Prasinocladus marinus","","","","AANTPVLME","N/L",18,"no_match_key",0,,,"unmatched"
"DS02","Pravifusus","","","","AANTFTE","PROCENT",1,"no_match_key",0,,,"unmatched"
"DS02","Preperidinium meunieri","","","","AANTPVLME","N/L",337,"reported_name_diagnostic_only",2,1598,3222,"name_candidate_requires_worms_validation"
"DS02","Preperidinium pseudooblea","","","","AANTPVLME","N/L",22,"no_match_key",0,,,"unmatched"
"DS02","Proboscia alata","","","","AANTPVLME","N/L",750,"reported_name_diagnostic_only",8,259,10228,"name_candidate_requires_worms_validation"
"DS02","Proboscia indica","","","","AANTPVLME","N/L",137,"reported_name_diagnostic_only",1,3219,3219,"name_candidate_requires_worms_validation"
"DS02","Pronoctiluca pelagica","","","","AANTPVLME","N/L",48,"reported_name_diagnostic_only",1,297,297,"name_candidate_requires_worms_validation"
"DS02","Prorocentrum","","","","AANTPVLME","N/L",102,"reported_name_diagnostic_only",20,70,4946,"name_candidate_requires_worms_validation"
"DS02","Prorocentrum balticum","","","","AANTPVLME","N/L",151,"reported_name_diagnostic_only",3,70,219,"name_candidate_requires_worms_validation"
"DS02","Prorocentrum compressum","","","","AANTPVLME","N/L",52,"reported_name_diagnostic_only",2,586,1301,"name_candidate_requires_worms_validation"
"DS02","Prorocentrum cordatum","","","","AANTPVLME","N/L",1362,"reported_name_diagnostic_only",3,142,244,"name_candidate_requires_worms_validation"
"DS02","Prorocentrum lima","","","","AANTPVLME","N/L",28,"reported_name_diagnostic_only",1,4946,4946,"name_candidate_requires_worms_validation"
"DS02","Prorocentrum micans","","","","AANTPVLME","N/L",2067,"reported_name_diagnostic_only",5,1010,3198,"name_candidate_requires_worms_validation"
"DS02","Prorocentrum micans","","","","AANTPVLME","N/ML",3,"reported_name_diagnostic_only",5,1010,3198,"name_candidate_requires_worms_validation"
"DS02","Prorocentrum minimum","","","","AANTPVLME","N/ML",1,"no_match_key",0,,,"unmatched"
"DS02","Prorocentrum triestinum","","","","AANTPVLME","N/L",2016,"reported_name_diagnostic_only",1,158,158,"name_candidate_requires_worms_validation"
"DS02","Prorocentrum triestinum","","","","AANTPVLME","N/ML",3,"reported_name_diagnostic_only",1,158,158,"name_candidate_requires_worms_validation"
"DS02","Proschkinia","","","","AANTFTE","PROCENT",1,"no_match_key",0,,,"unmatched"
"DS02","Proschkinia poretzkiae","","","","AANTFTE","PROCENT",9,"no_match_key",0,,,"unmatched"
"DS02","Protaspis","","","","AANTPVLME","N/L",82,"no_match_key",0,,,"unmatched"
"DS02","Protaspis glans","","","","AANTPVLME","N/L",284,"no_match_key",0,,,"unmatched"
"DS02","Protaspis glans","","","","AANTPVLME","N/ML",9,"no_match_key",0,,,"unmatched"
"DS02","Protaspis metarhiza","","","","AANTPVLME","N/ML",2,"no_match_key",0,,,"unmatched"
"DS02","Protoceratium reticulatum","","","","AANTPVLME","N/L",183,"reported_name_diagnostic_only",4,730,3471,"name_candidate_requires_worms_validation"
"DS02","Protoperidinium","","","","AANTPVLME","N/L",2061,"reported_name_diagnostic_only",98,66,52753,"name_candidate_requires_worms_validation"
"DS02","Protoperidinium","","","","AANTPVLME","N/ML",6,"reported_name_diagnostic_only",98,66,52753,"name_candidate_requires_worms_validation"
"DS02","Protoperidinium achromaticum","","","","AANTPVLME","N/L",1165,"reported_name_diagnostic_only",2,2383,3471,"name_candidate_requires_worms_validation"
"DS02","Protoperidinium achromaticum","","","","AANTPVLME","N/ML",1,"reported_name_diagnostic_only",2,2383,3471,"name_candidate_requires_worms_validation"
"DS02","Protoperidinium bipes","","","","AANTPVLME","N/L",2590,"reported_name_diagnostic_only",3,66,286,"name_candidate_requires_worms_validation"
"DS02","Protoperidinium bipes","","","","AANTPVLME","N/ML",4,"reported_name_diagnostic_only",3,66,286,"name_candidate_requires_worms_validation"
"DS02","Protoperidinium brevipes","","","","AANTPVLME","N/L",554,"reported_name_diagnostic_only",4,415,2348,"name_candidate_requires_worms_validation"
"DS02","Protoperidinium cerasus","","","","AANTPVLME","N/L",614,"reported_name_diagnostic_only",1,3380,3380,"name_candidate_requires_worms_validation"
"DS02","Protoperidinium cerasus","","","","AANTPVLME","N/ML",1,"reported_name_diagnostic_only",1,3380,3380,"name_candidate_requires_worms_validation"
"DS02","Protoperidinium claudicans","","","","AANTPVLME","N/L",251,"reported_name_diagnostic_only",3,9437,16910,"name_candidate_requires_worms_validation"
"DS02","Protoperidinium conicoides","","","","AANTPVLME","N/L",111,"reported_name_diagnostic_only",3,4336,7173,"name_candidate_requires_worms_validation"
"DS02","Protoperidinium conicoides","","","","AANTPVLME","N/ML",3,"reported_name_diagnostic_only",3,4336,7173,"name_candidate_requires_worms_validation"
"DS02","Protoperidinium conicum","","","","AANTPVLME","N/L",502,"reported_name_diagnostic_only",6,6168,28719,"name_candidate_requires_worms_validation"
"DS02","Protoperidinium conicum","","","","AANTPVLME","N/ML",1,"reported_name_diagnostic_only",6,6168,28719,"name_candidate_requires_worms_validation"
"DS02","Protoperidinium curtipes","","","","AANTPVLME","N/L",67,"reported_name_diagnostic_only",1,9214,9214,"name_candidate_requires_worms_validation"
"DS02","Protoperidinium curvipes","","","","AANTPVLME","N/L",23,"reported_name_diagnostic_only",1,14148,14148,"name_candidate_requires_worms_validation"
"DS02","Protoperidinium denticulatum","","","","AANTPVLME","N/L",130,"reported_name_diagnostic_only",1,1704,1704,"name_candidate_requires_worms_validation"
"DS02","Protoperidinium denticulatum","","","","AANTPVLME","N/ML",1,"reported_name_diagnostic_only",1,1704,1704,"name_candidate_requires_worms_validation"
"DS02","Protoperidinium depressum","","","","AANTPVLME","N/L",256,"reported_name_diagnostic_only",5,15536,52753,"name_candidate_requires_worms_validation"
"DS02","Protoperidinium diabolus","","","","AANTPVLME","N/L",4,"no_match_key",0,,,"unmatched"
"DS02","Protoperidinium divergens","","","","AANTPVLME","N/L",12,"reported_name_diagnostic_only",3,8973,12803,"name_candidate_requires_worms_validation"
"DS02","Protoperidinium excentricum","","","","AANTPVLME","N/L",107,"no_match_key",0,,,"unmatched"
"DS02","Protoperidinium granii","","","","AANTPVLME","N/L",34,"reported_name_diagnostic_only",8,788,7432,"name_candidate_requires_worms_validation"
"DS02","Protoperidinium latidorsale [1]","","","","AANTPVLME","N/L",81,"no_match_key",0,,,"unmatched"
"DS02","Protoperidinium leonis","","","","AANTPVLME","N/L",279,"reported_name_diagnostic_only",1,4480,4480,"name_candidate_requires_worms_validation"
"DS02","Protoperidinium marielebouriae","","","","AANTPVLME","N/L",230,"reported_name_diagnostic_only",1,4480,4480,"name_candidate_requires_worms_validation"
"DS02","Protoperidinium mite","","","","AANTPVLME","N/L",178,"no_match_key",0,,,"unmatched"
"DS02","Protoperidinium oblongum","","","","AANTPVLME","N/L",133,"reported_name_diagnostic_only",5,6643,47951,"name_candidate_requires_worms_validation"
"DS02","Protoperidinium obtusum","","","","AANTPVLME","N/L",49,"no_match_key",0,,,"unmatched"
"DS02","Protoperidinium ovatum","","","","AANTPVLME","N/L",247,"no_match_key",0,,,"unmatched"
"DS02","Protoperidinium pallidum","","","","AANTPVLME","N/L",111,"reported_name_diagnostic_only",3,6805,13515,"name_candidate_requires_worms_validation"
"DS02","Protoperidinium parthenopes","","","","AANTPVLME","N/L",11,"no_match_key",0,,,"unmatched"
"DS02","Protoperidinium pellucidum","","","","AANTPVLME","N/L",632,"reported_name_diagnostic_only",8,2400,12072,"name_candidate_requires_worms_validation"
"DS02","Protoperidinium pellucidum","","","","AANTPVLME","N/ML",3,"reported_name_diagnostic_only",8,2400,12072,"name_candidate_requires_worms_validation"
"DS02","Protoperidinium pentagonum","","","","AANTPVLME","N/L",90,"reported_name_diagnostic_only",1,5870,5870,"name_candidate_requires_worms_validation"
"DS02","Protoperidinium punctulatum","","","","AANTPVLME","N/L",123,"reported_name_diagnostic_only",1,7918,7918,"name_candidate_requires_worms_validation"
"DS02","Protoperidinium pyriforme","","","","AANTPVLME","N/L",292,"reported_name_diagnostic_only",1,3380,3380,"name_candidate_requires_worms_validation"
"DS02","Protoperidinium pyriforme","","","","AANTPVLME","N/ML",2,"reported_name_diagnostic_only",1,3380,3380,"name_candidate_requires_worms_validation"
"DS02","Protoperidinium steinii","","","","AANTPVLME","N/L",724,"reported_name_diagnostic_only",7,777,3542,"name_candidate_requires_worms_validation"
"DS02","Protoperidinium stellatum","","","","AANTPVLME","N/L",19,"no_match_key",0,,,"unmatched"
"DS02","Protoperidinium subinerme","","","","AANTPVLME","N/L",680,"reported_name_diagnostic_only",3,2232,4708,"name_candidate_requires_worms_validation"
"DS02","Protoperidinium thorianum","","","","AANTPVLME","N/L",224,"reported_name_diagnostic_only",2,6914,11254,"name_candidate_requires_worms_validation"
"DS02","Protoperidinium thulesense","","","","AANTPVLME","N/L",17,"no_match_key",0,,,"unmatched"
"DS02","Prymnesiales","","","","AANTPVLME","N/L",7224,"reported_name_diagnostic_only",7,3,119,"name_candidate_requires_worms_validation"
"DS02","Prymnesiales","","","","AANTPVLME","N/ML",12,"reported_name_diagnostic_only",7,3,119,"name_candidate_requires_worms_validation"
"DS02","Prymnesium","","","","AANTPVLME","N/L",54,"reported_name_diagnostic_only",9,11,73,"name_candidate_requires_worms_validation"
"DS02","Prymnesium","","","","AANTPVLME","N/ML",1,"reported_name_diagnostic_only",9,11,73,"name_candidate_requires_worms_validation"
"DS02","Psammodictyon constrictum","","","","AANTFTE","PROCENT",27,"no_match_key",0,,,"unmatched"
"DS02","Psammothidium grischunum","","","","AANTFTE","PROCENT",2,"no_match_key",0,,,"unmatched"
"DS02","Psammothidium lauenburgianum","","","","AANTFTE","PROCENT",2,"no_match_key",0,,,"unmatched"
"DS02","Psammothidium oblongellum","","","","AANTFTE","PROCENT",2,"no_match_key",0,,,"unmatched"
"DS02","Psammothidium punctulatum","","","","AANTFTE","PROCENT",8,"no_match_key",0,,,"unmatched"
"DS02","Psammothidium reversum","","","","AANTFTE","PROCENT",1,"no_match_key",0,,,"unmatched"
"DS02","Psammothidium subatomoides","","","","AANTFTE","PROCENT",2,"no_match_key",0,,,"unmatched"
"DS02","Pseudadenoides kofoidii","","","","AANTPVLME","N/L",6,"no_match_key",0,,,"unmatched"
"DS02","Pseudanabaena","","","","AANTPVLME","N/L",54,"reported_name_diagnostic_only",10,2,61,"name_candidate_requires_worms_validation"
"DS02","Pseudanabaena","","","","AANTPVLME","N/ML",227,"reported_name_diagnostic_only",10,2,61,"name_candidate_requires_worms_validation"
"DS02","Pseudanabaena acicularis","","","","AANTPVLME","N/ML",5,"reported_name_diagnostic_only",1,32,32,"name_candidate_requires_worms_validation"
"DS02","Pseudanabaena catenata","","","","AANTPVLME","N/L",2,"no_match_key",0,,,"unmatched"
"DS02","Pseudanabaena catenata","","","","AANTPVLME","N/ML",27,"no_match_key",0,,,"unmatched"
"DS02","Pseudanabaena galeata","","","","AANTPVLME","N/ML",14,"no_match_key",0,,,"unmatched"
"DS02","Pseudanabaena limnetica","","","","AANTPVLME","N/ML",17,"reported_name_diagnostic_only",2,16,33,"name_candidate_requires_worms_validation"
"DS02","Pseudanabaena mucicola","","","","AANTPVLME","N/L",11,"reported_name_diagnostic_only",1,61,61,"name_candidate_requires_worms_validation"
"DS02","Pseudanabaena mucicola","","","","AANTPVLME","N/ML",602,"reported_name_diagnostic_only",1,61,61,"name_candidate_requires_worms_validation"
"DS02","Pseudanabaenaceae","","","","AANTPVLME","N/L",3,"no_match_key",0,,,"unmatched"
"DS02","Pseudanabaenaceae","","","","AANTPVLME","N/ML",66,"no_match_key",0,,,"unmatched"
"DS02","Pseudo-nitzschia","","","","AANTPVLME","N/L",8055,"reported_name_diagnostic_only",25,7,505,"name_candidate_requires_worms_validation"
"DS02","Pseudo-nitzschia","","","","AANTPVLME","N/ML",25,"reported_name_diagnostic_only",25,7,505,"name_candidate_requires_worms_validation"
"DS02","Pseudo-nitzschia australis","","","","AANTPVLME","N/L",10,"no_match_key",0,,,"unmatched"
"DS02","Pseudo-nitzschia fraudulenta","","","","AANTPVLME","N/L",2015,"no_match_key",0,,,"unmatched"
"DS02","Pseudo-nitzschia fraudulenta","","","","AANTPVLME","N/ML",4,"no_match_key",0,,,"unmatched"
"DS02","Pseudo-nitzschia granii","","","","AANTPVLME","N/L",17,"no_match_key",0,,,"unmatched"
"DS02","Pseudo-nitzschia heimii","","","","AANTPVLME","N/L",1,"no_match_key",0,,,"unmatched"
"DS02","Pseudo-nitzschia pseudodelicatissima","","","","AANTPVLME","N/L",97,"reported_name_diagnostic_only",1,14,14,"name_candidate_requires_worms_validation"
"DS02","Pseudo-nitzschia seriata f. obtusa","","","","AANTPVLME","N/L",7,"no_match_key",0,,,"unmatched"
"DS02","Pseudo-nitzschia seriata f. seriata","","","","AANTPVLME","N/L",65,"no_match_key",0,,,"unmatched"
"DS02","Pseudo-nitzschia subpacifica","","","","AANTPVLME","N/L",57,"no_match_key",0,,,"unmatched"
"DS02","Pseudocarteria peterhofiensis","","","","AANTPVLME","N/L",10,"no_match_key",0,,,"unmatched"
"DS02","Pseudochattonella","","","","AANTPVLME","N/L",131,"reported_name_diagnostic_only",19,34,758,"name_candidate_requires_worms_validation"
