"crosswalk_version","accepted_aphia_id","authority_species","authority_genus","authority_class","authority_division","authority_trophy","authority_size_class","lifeform_primary","lifeform_secondary","autotrophy_status","autotrophy_uncertainty","colony_state","phaeocystis_state","assignment_rule","crosswalk_state"
"PEG_BVOL2026_stage5_v1",160524,"Chaetoceros wighamii","Chaetoceros","Bacillariophyceae","HETEROKONTOPHYTA","AU",20,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",160524,"Chaetoceros wighamii","Chaetoceros","Bacillariophyceae","HETEROKONTOPHYTA","AU",21,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",160524,"Chaetoceros wighamii","Chaetoceros","Bacillariophyceae","HETEROKONTOPHYTA","AU",22,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",160524,"Chaetoceros wighamii","Chaetoceros","Bacillariophyceae","HETEROKONTOPHYTA","AU",23,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",148985,"Chaetoceros","Chaetoceros","Bacillariophyceae","HETEROKONTOPHYTA","AU",1,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",148985,"Chaetoceros","Chaetoceros","Bacillariophyceae","HETEROKONTOPHYTA","AU",2,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",148985,"Chaetoceros","Chaetoceros","Bacillariophyceae","HETEROKONTOPHYTA","AU",3,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",148985,"Chaetoceros","Chaetoceros","Bacillariophyceae","HETEROKONTOPHYTA","AU",4,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",148985,"Chaetoceros","Chaetoceros","Bacillariophyceae","HETEROKONTOPHYTA","AU",5,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",148985,"Chaetoceros","Chaetoceros","Bacillariophyceae","HETEROKONTOPHYTA","AU",6,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",148985,"Chaetoceros","Chaetoceros","Bacillariophyceae","HETEROKONTOPHYTA","AU",7,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",148985,"Chaetoceros","Chaetoceros","Bacillariophyceae","HETEROKONTOPHYTA","AU",8,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",148985,"Chaetoceros","Chaetoceros","Bacillariophyceae","HETEROKONTOPHYTA","AU",9,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",148985,"Chaetoceros","Chaetoceros","Bacillariophyceae","HETEROKONTOPHYTA","AU",10,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",148985,"Chaetoceros","Chaetoceros","Bacillariophyceae","HETEROKONTOPHYTA","AU",11,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",148985,"Chaetoceros","Chaetoceros","Bacillariophyceae","HETEROKONTOPHYTA","AU",12,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",148985,"Chaetoceros","Chaetoceros","Bacillariophyceae","HETEROKONTOPHYTA","AU",13,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",148985,"Chaetoceros","Chaetoceros","Bacillariophyceae","HETEROKONTOPHYTA","AU",14,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",148985,"Chaetoceros","Chaetoceros","Bacillariophyceae","HETEROKONTOPHYTA","AU",15,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",148985,"Chaetoceros","Chaetoceros","Bacillariophyceae","HETEROKONTOPHYTA","AU",16,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",148996,"Cyclostephanos dubius","Cyclostephanos","Bacillariophyceae","HETEROKONTOPHYTA","AU",1,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",148996,"Cyclostephanos dubius","Cyclostephanos","Bacillariophyceae","HETEROKONTOPHYTA","AU",2,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",148905,"Cyclotella","Cyclotella","Bacillariophyceae","HETEROKONTOPHYTA","AU",4,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",148907,"Cyclotella atomus","Cyclotella","Bacillariophyceae","HETEROKONTOPHYTA","AU",1,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",148907,"Cyclotella atomus","Cyclotella","Bacillariophyceae","HETEROKONTOPHYTA","AU",2,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",148907,"Cyclotella atomus","Cyclotella","Bacillariophyceae","HETEROKONTOPHYTA","AU",3,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",148907,"Cyclotella atomus","Cyclotella","Bacillariophyceae","HETEROKONTOPHYTA","AU",4,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",148907,"Cyclotella atomus","Cyclotella","Bacillariophyceae","HETEROKONTOPHYTA","AU",5,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",148908,"Cyclotella choctawhatcheeana","Cyclotella","Bacillariophyceae","HETEROKONTOPHYTA","AU",1,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",148908,"Cyclotella choctawhatcheeana","Cyclotella","Bacillariophyceae","HETEROKONTOPHYTA","AU",2,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",148908,"Cyclotella choctawhatcheeana","Cyclotella","Bacillariophyceae","HETEROKONTOPHYTA","AU",3,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",148908,"Cyclotella choctawhatcheeana","Cyclotella","Bacillariophyceae","HETEROKONTOPHYTA","AU",4,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",148909,"Cyclotella meneghiniana","Cyclotella","Bacillariophyceae","HETEROKONTOPHYTA","AU",1,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",148909,"Cyclotella meneghiniana","Cyclotella","Bacillariophyceae","HETEROKONTOPHYTA","AU",2,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",148909,"Cyclotella meneghiniana","Cyclotella","Bacillariophyceae","HETEROKONTOPHYTA","AU",3,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",148909,"Cyclotella meneghiniana","Cyclotella","Bacillariophyceae","HETEROKONTOPHYTA","AU",4,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",148909,"Cyclotella meneghiniana","Cyclotella","Bacillariophyceae","HETEROKONTOPHYTA","AU",5,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",148909,"Cyclotella meneghiniana","Cyclotella","Bacillariophyceae","HETEROKONTOPHYTA","AU",6,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",149259,"Cyclotella stelligera","Cyclotella","Bacillariophyceae","HETEROKONTOPHYTA","AU",1,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",149259,"Cyclotella stelligera","Cyclotella","Bacillariophyceae","HETEROKONTOPHYTA","AU",2,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",149259,"Cyclotella stelligera","Cyclotella","Bacillariophyceae","HETEROKONTOPHYTA","AU",3,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",148905,"Cyclotella","Cyclotella","Bacillariophyceae","HETEROKONTOPHYTA","AU",1,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",148905,"Cyclotella","Cyclotella","Bacillariophyceae","HETEROKONTOPHYTA","AU",2,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",148905,"Cyclotella","Cyclotella","Bacillariophyceae","HETEROKONTOPHYTA","AU",3,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",149106,"Leptocylindrus danicus","Leptocylindrus","Bacillariophyceae","HETEROKONTOPHYTA","AU",1,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",149106,"Leptocylindrus danicus","Leptocylindrus","Bacillariophyceae","HETEROKONTOPHYTA","AU",2,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",149106,"Leptocylindrus danicus","Leptocylindrus","Bacillariophyceae","HETEROKONTOPHYTA","AU",3,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",149106,"Leptocylindrus danicus","Leptocylindrus","Bacillariophyceae","HETEROKONTOPHYTA","AU",4,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",149106,"Leptocylindrus danicus","Leptocylindrus","Bacillariophyceae","HETEROKONTOPHYTA","AU",5,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",149106,"Leptocylindrus danicus","Leptocylindrus","Bacillariophyceae","HETEROKONTOPHYTA","AU",6,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",149106,"Leptocylindrus danicus","Leptocylindrus","Bacillariophyceae","HETEROKONTOPHYTA","AU",7,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",149106,"Leptocylindrus danicus","Leptocylindrus","Bacillariophyceae","HETEROKONTOPHYTA","AU",8,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",149106,"Leptocylindrus danicus","Leptocylindrus","Bacillariophyceae","HETEROKONTOPHYTA","AU",9,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",149039,"Leptocylindrus minimus","Leptocylindrus","Bacillariophyceae","HETEROKONTOPHYTA","AU",1,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",149039,"Leptocylindrus minimus","Leptocylindrus","Bacillariophyceae","HETEROKONTOPHYTA","AU",2,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",149038,"Leptocylindrus","Leptocylindrus","Bacillariophyceae","HETEROKONTOPHYTA","AU",1,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",149038,"Leptocylindrus","Leptocylindrus","Bacillariophyceae","HETEROKONTOPHYTA","AU",2,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",1340218,"Lindavia glomerata","Lindavia","Bacillariophyceae","HETEROKONTOPHYTA","AU",1,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",1340218,"Lindavia glomerata","Lindavia","Bacillariophyceae","HETEROKONTOPHYTA","AU",2,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",149000,"Lindavia radiosa","Lindavia","Bacillariophyceae","HETEROKONTOPHYTA","AU",1,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",149000,"Lindavia radiosa","Lindavia","Bacillariophyceae","HETEROKONTOPHYTA","AU",2,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",149000,"Lindavia radiosa","Lindavia","Bacillariophyceae","HETEROKONTOPHYTA","AU",3,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",149000,"Lindavia radiosa","Lindavia","Bacillariophyceae","HETEROKONTOPHYTA","AU",4,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",149050,"Odontella aurita","Odontella","Bacillariophyceae","HETEROKONTOPHYTA","AU",1,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",149095,"Odontella sinensis","Odontella","Bacillariophyceae","HETEROKONTOPHYTA","AU",1,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",149168,"Proboscia alata","Proboscia","Bacillariophyceae","HETEROKONTOPHYTA","AU",1,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",149168,"Proboscia alata","Proboscia","Bacillariophyceae","HETEROKONTOPHYTA","AU",2,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",149168,"Proboscia alata","Proboscia","Bacillariophyceae","HETEROKONTOPHYTA","AU",3,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",149168,"Proboscia alata","Proboscia","Bacillariophyceae","HETEROKONTOPHYTA","AU",4,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",149168,"Proboscia alata","Proboscia","Bacillariophyceae","HETEROKONTOPHYTA","AU",5,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",149168,"Proboscia alata","Proboscia","Bacillariophyceae","HETEROKONTOPHYTA","AU",6,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",149168,"Proboscia alata","Proboscia","Bacillariophyceae","HETEROKONTOPHYTA","AU",7,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",149168,"Proboscia alata","Proboscia","Bacillariophyceae","HETEROKONTOPHYTA","AU",8,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",345513,"Proboscia indica","Proboscia","Bacillariophyceae","HETEROKONTOPHYTA","AU",1,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",149653,"Stellarima stellaris","Stellarima","Bacillariophyceae","HETEROKONTOPHYTA","AU",1,"diatom","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_class_bacillariophyceae","authority_rule_assignment_not_yet_applied_to_biomass"
